Rank,Company_Name,Headquarters,Sectors,Total_Dataset_Score,Policy_Governance_Score,Transparency_Score,History_Modifier,Record_Count,Years_Tracked,Positive_Effect_Ratio,Has_Modern_Slavery_Policy,Has_Director_Signoff,Has_Board_Oversight,Has_Detailed_Disclosure,Assessment_Date
4945,VGC Group,GB,Engineering,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
4946,Konecranes,Unknown,Unknown,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
4947,D Young & Co LLP,GB,Services: General,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
4948,D&D London Ltd,GB,Tourism,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
4949,D&P International Holdings (UK) Limited,GB,Unknown,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
4950,D-Link (Europe) Limited,GB,Unknown,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
4951,D-Link India,IN,"Technology: Electronics, Internet and telecom providers",30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
4952,"D. E. Shaw & CO. (London), LLP",GB,Investment,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
4953,D. R. Collin & Son Ltd,GB,Consumer products/retail: General,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
4954,D.B. Foods Limited,GB,Food & beverage,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
4955,D.C. Thomson & Co. Ltd,GB,Media & publishing: General,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
4956,D.D.D. Limited,GB,Pharmaceutical,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
4957,D.H. Mansfield Limited,GB,Unknown,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
4958,Kurt Geiger,GB,Unknown,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
4959,Kurt Orban Partners Limited,GB,Wholesale,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
4960,Kustom Kit,GB,Retail,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
4961,Kuwait Petroleum International Aviation Co. Ltd.,KW,Wholesale,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
4962,Kuwait Petroleum International Aviation Company (UK) Limited,GB,Wholesale,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
4963,Kuwait Petroleum International Aviation Company Ltd,GB,"Oil, gas & coal",30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
4964,Kwan Yick (UK) Limited,GB,Consumer products/retail: General,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
4965,Kwik-Fit (GB) Limited,GB,Services: General,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
4966,Kyocera Fineceramics GmbH,DE,"Technology: Electronics, Internet and telecom providers",30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
4967,L & L INC Limited,GB,Unknown,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
4968,Utility Warehouse Ltd,GB,Utilities: General,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
4969,Utilitywise Plc,GB,Services: General,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
4970,Uttlesford District Council,GB,Public Entities,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
4971,V&P Global Ltd,GB,Services: General,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
4972,V.Ships UK Limited,GB,Unknown,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
4973,V12 Sports & Classics Ltd,GB,Retail,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
4974,LGC Limited,GB,Unknown,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
4975,LGH Hotels Management Limited,GB,Unknown,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
4976,LGT Vestra LLP,GB,Unknown,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
4977,LINPAC Group Limited,GB,Packaging,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
4978,L Rowland & Co (Retail) Limited (t/a Rowlands Pharmacy),Unknown,Unknown,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
4979,L&Q Estates Limited,GB,Real estate: General,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
4980,L.E.K. Consulting LLP,GB,Unknown,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
4981,L.G.Harris & Co Ltd,GB,Building materials & equipment,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
4982,L.J. Fairburn and Son Limited,GB,Food & beverage,30,25,5,1.2,2,0,1.0,True,True,False,False,2025-07-01
4983,L3 Commercial Training Solutions,GB,Military/weapons/security equipment: General;Security companies,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
4984,LA International Computer Consultants Ltd,GB,Services: General,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
4985,LAF Holdings Limited,GB,Unknown,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
4986,LBS Builders Merchants Ltd,GB,Wholesale,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
4987,Krones,Unknown,Unknown,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
4988,Kronoplus Limited,GB,Unknown,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
4989,Kumho Tyre (UK) Ltd,GB,Auto parts,30,25,5,1.2,1,0,1.0,True,True,False,False,2025-07-01
4990,Cyngor Celfyddydau Cymru,GB,Charity/Non-Profit,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
4991,Cruden Holdings Limited,GB,Finance & banking,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
4992,Crystal Cleaning Solutions Ltd,GB,Services: General,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
4993,Ctl Eurocollege,CY,Services: General,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
4994,Culina Group Limited,GB,Freight handling,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
4995,Culina Logistics Limited,GB,Unknown,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
4996,LCC Group Limited,GB,Unknown,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
4997,LDH (LA Doria) Limited,GB,Unknown,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
4998,LE Creuset Holding Limited,GB,Unknown,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
4999,LED Group,IE,Retail,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
5000,LEE Marley Brickwork Limited,GB,Unknown,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
5001,LEO Group Limited,GB,Unknown,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
5002,LFF Group Ltd,GB,Construction & building materials: General,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
5003,LFF Holdings Limited,GB,Services: General,30,25,5,1.2,1,0,1.0,True,True,False,False,2025-07-01
5004,LG Electronics U.K. Ltd.,GB,Household products,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
5005,LGC Group,GB,Services: General,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
5006,LM Information Delivery UK Ltd,GB,Services: General,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
5007,LMR Partners LLP,GB,Services: General,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
5008,LMS Global UK Limited,GB,Finance & banking,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
5009,"LOEWE, S.A.",ES,Retail,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
5010,LSH Auto UK Ltd,GB,Retail,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
5011,LTE Group (t/a The Manchester College),GB,Services: General,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
5012,LW Theatres Group Ltd,GB,"Technology: Electronics, Internet and telecom providers",30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
5013,La Aurora,HN,Hydropower & dam projects,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
5014,Curtis Moore (Cladding Systems) Ltd,GB,Engineering,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
5015,Curtis Wool Direct Holdings Limited,GB,Unknown,30,25,5,1.2,1,0,1.0,True,True,True,False,2025-07-01
5016,Cushman & Wakefield LLP,GB,Real estate: General,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
5017,Cyan Blue Topco Limited,GB,Tourism,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
5018,Cyber-Ark Software (UK) Limited,GB,Unknown,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
5019,Cygnet Health Care Limited,GB,Health and social care,30,25,5,1.2,2,1,1.0,True,True,False,False,2025-07-01
5020,Cyient Europe Limited,GB,Technology: Other,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
5021,Cynergy Bank Limited,GB,Finance & banking,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
5022,Lakeland Dairies Co-operative Society Limited,IE,Food & beverage,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
5023,Cumbria County Holdings Limited,GB,Unknown,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
5024,Cumbria Partnership NHS Foundation Trust,GB,Public Entities,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
5025,Cummins,US,Construction machinery & vehicles,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
5026,Cunningham Lindsey U.S. Inc.,US,Insurance,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
5027,Currencies Direct Holdings Limited,GB,Unknown,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
5028,Cross Keys Homes Ltd.,GB,Real estate: General,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
5029,Cross Manufacturing Company (1938) Limited,GB,Machine & machine tools,30,25,5,1.2,2,1,1.0,True,True,False,False,2025-07-01
5030,Crossling Limited,GB,"Technology: Electronics, Internet and telecom providers",30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
5031,Crowe Clark Whitehill LLP,GB,Services: General,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
5032,Crowell & Moring LLP,US,Services: General,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
5033,Crown Car Services Ltd,GB,Retail,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
5034,Crown Healthcare Services,GB,Health and social care,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
5035,Lakeland Limited,GB,Retail,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
5036,Lakeside Energy from Waste Ltd,GB,Renewable energy,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
5037,LK Bennett,GB,Clothing & textile;Footwear,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
5038,Lakesmere Group,GB,Engineering,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
5039,Lamb Weston/Meijer V.O.F.,NL,Food & beverage,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
5040,Crown Packaging Europe GmbH,CH,Packaging,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
5041,Crown Paints Limited,GB,Chemical: General,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
5042,Croydon Health Services NHS Trust,GB,Public Entities,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
5043,Credit Suisse International,GB,Finance & banking,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
5044,Creo Pharma Ltd,GB,Pharmaceutical,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
5045,Crest Leathers Limited,GB,Unknown,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
5046,Crest Plus Ltd,GB,Services: General,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
5047,Lancashire Care NHS Foundation Trust,GB,Public Entities,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
5048,Lancaster University,GB,Services: General,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
5049,La Perla S.r.l,IT,Clothing & textile,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
5050,Laboratories Darphin S.A.S,FR,Consumer products/retail: General,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
5051,Lactalis,FR,Food & beverage,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
5052,Ladbroke Coral Group plc,GB,Tourism,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
5053,Laird Limited,GB,"Technology: Electronics, Internet and telecom providers",30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
5054,Critical Project Resourcing Limited,GB,Services: General,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
5055,Cromwell European Holdings Limited,GB,Unknown,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
5056,Cromwell Group (Holdings) Limited,GB,Wholesale,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
5057,Craghoppers Ltd.,GB,Clothing & textile,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
5058,Craig Group Ltd.,GB,"Shipping, ship-building & ship-scrapping",30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
5059,Crane Payment Innovations Limited,GB,Services: General,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
5060,Cranfield University,GB,Services: General,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
5061,Cray UK Ltd,GB,"Technology: Electronics, Internet and telecom providers",30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
5062,Creation Financial Services Limited,GB,Finance & banking,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
5063,Landmarc Support Services Limited,GB,Services: General,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
5064,Landmark Information Group Limited,GB,Technology: Software & web-based/digital services,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
5065,Langley Holdings plc,GB,Machine & machine tools,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
5066,Lantmannen Unibake UK Limited,GB,Unknown,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
5067,Larchwood Care Homes (North) Limited,GB,Health and social care,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
5068,Larchwood Care Homes (South) Limited,GB,Health and social care,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
5069,Lakeside Food Group Limited,GB,Unknown,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
5070,Lawrence Hunt & CO Limited,GB,Unknown,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
5071,Lawrence Vehicles Limited (t/a Lancashire and Lothian DAF),GB,Retail,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
5072,Lawton Brook Limited,GB,Unknown,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
5073,Lawton Tube Company Limited(The),GB,Metals & steel;Mining,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
5074,Lazard Asset Management Limited,GB,Finance & banking,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
5075,Leadec Limited,GB,Unknown,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
5076,Leadiant Biosciences Ltd,GB,Pharmaceutical,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
5077,University of Wolverhampton,GB,Services: General,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
5078,University of Worcester,GB,Services: General,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
5079,University of York,GB,Services: General,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
5080,University of the Highlands and Islands,GB,Services: General,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
5081,Unum European Holding Company Limited,Unknown,Unknown,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
5082,Upfield Foods UK Limited,GB,Unknown,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
5083,Urbanest UK Limited,GB,Real estate: General,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
5084,Urbaser Ltd,GB,Services: General,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
5085,Landis+Gyr Ltd,GB,"Technology: Electronics, Internet and telecom providers",30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
5086,Lebus Upholstery Limited,GB,Unknown,30,25,5,1.2,1,0,1.0,True,True,False,False,2025-07-01
5087,Leeds Teaching Hospitals NHS Trust,GB,Public Entities,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
5088,Leekes Limited,GB,Retail,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
5089,Larkfleet Homes Limited,GB,Household products,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
5090,Creative Recruitment Limited,GB,Services: General,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
5091,Creative Video Productions Limited,GB,Wholesale,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
5092,Creativity International Limited,GB,Wholesale,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
5093,County Milk Products Limited,GB,Consumer products/retail: General,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
5094,Cousins Group (Contractors) Ltd,GB,Engineering,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
5095,Covea Insurance PLC,GB,Unknown,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
5096,Coveris Flexibles (Gainsborough) UK Limited,GB,Unknown,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
5097,Cox Automotive UK Limited,GB,Technology: Other,30,25,5,1.2,1,0,1.0,True,True,False,False,2025-07-01
5098,Coyle Personnel plc,GB,Services: General,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
5099,Cpfc Limited,GB,Unknown,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
5100,Lathams Limited,GB,Unknown,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
5101,Lawn Tennis Association Limited,GB,Services: General,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
5102,Leicester Clinical Commissioning Group,GB,Health and social care,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
5103,Leicestershire City Council,GB,Public Entities,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
5104,Leicestershire County Council,GB,Public Entities,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
5105,Leidos Supply Limited,GB,Services: General,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
5106,Leif Hoegh (U.K.) Limited,GB,"Shipping, ship-building & ship-scrapping",30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
5107,Leigh Academies Trust,GB,Unknown,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
5108,Leiths (Scotland) Limited,GB,Unknown,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
5109,Lendlease (Elephant & Castle) Limited,GB,Unknown,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
5110,Crafts Group Limited,GB,Unknown,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
5111,Cotton On Group,AU,Clothing & textile;Retail,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
5112,Cotton Traders Limited,GB,Clothing & textile,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
5113,Coty,US,Cosmetics;Perfume,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
5114,Countryside Properties (Uberior) Limited,GB,Unknown,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
5115,County Durham and Darlington NHS Foundation Trust,GB,Public Entities,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
5116,Learning In Harmony Multi Academy Trust,GB,Unknown,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
5117,Lebara Group B.V.,NL,"Technology: Electronics, Internet and telecom providers;Technology: Other",30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
5118,Cornwall Council,GB,Public Entities,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
5119,Liberty Gas Group Limited,GB,Services: General,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
5120,Liberty House Limited,GB,Metals & steel;Mining,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
5121,Liberty Information Technology Limited,GB,Technology: Other,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
5122,Liberty Living Limited,GB,Real estate: General,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
5123,Leon Restaurants Ltd.,GB,Tourism,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
5124,Leonard Cheshire Disability,GB,Charity/Non-Profit,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
5125,Leonard F. Jollye Brookmans Park Ltd,GB,Retail,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
5126,Leoni AG,DE,Machine & machine tools,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
5127,Level 3 Communications UK Limited,GB,"Technology: Electronics, Internet and telecom providers",30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
5128,Leven Cars Group Limited,GB,Retail,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
5129,Leverhulme Academy Church of England And Community Trust,GB,Unknown,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
5130,Levett Consultancy Ltd,GB,Services: General,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
5131,"Levi, Ray & Shoup, Inc. (LRS)",US,Technology: Other,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
5132,Lewis Civil Engineering Ltd,GB,Military/weapons/security equipment: General;Security companies,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
5133,Leica Microsystems UK Limited,Unknown,Unknown,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
5134,Ligentia Group Limited,GB,Transport: General,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
5135,Lightsource Renewable Energy Ltd.,GB,Renewable energy,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
5136,Lewis Communications (Holdings) Limited,GB,Unknown,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
5137,Lexia Solutions Group Limited,GB,Unknown,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
5138,Lexon (UK) Limited,GB,Health and social care,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
5139,Leyes lane Pharmacy Ltd,GB,Pharmaceutical,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
5140,Westminster Group Plc,GB,"Technology: Electronics, Internet and telecom providers",30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
5141,Westminster Homecare Ltd,GB,Health and social care,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
5142,Weston Homes PLC,GB,Unknown,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
5143,Westpac Banking Corporation,AU,Finance & banking,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
